"alias_id","alias","provider_id","mapped_product","product_id"
98846,Jet A1,,Jet A-1,1646
113061,Essence de pé,,Gasoline,1534
98847,NAPHTHA-B210,,Naphtha,1886
113062,Essences spéciales,,Gasoline,1534
80700,ANHYDROUS BIOETHANOL (PNS GRADE) PROPER,,Ethanol,1474
80701,BIOETHNAOL,,Ethanol,1474
80709,"8200  T NAPHTHA",,Naphtha,1886
80716,ethanol alimet,,Ethanol,1474
98848,JP-5(JET),,Jet JP5,1650
80729,BIO-ETHANOL,,Ethanol,1474
98849,JETOIL,,Jet,1644
98850,NAPHTHA(LOTTE:25220.072MT,,Naphtha,1886
98851,NAPHTHA (KPIC : 18,,Naphtha,1886
98852,STN Naphtha - Loading,,Naphtha,1886
98853,JET A_1,,Jet A-1,1646
98854,Ls Naphtha,,Naphtha,1886
98855,JETA A1,,Jet A-1,1646
98856,V. NAPHTHA,,Virgin Naphtha,2376
98857,NAPHTHA(LOTTE 31,,Naphtha,1886
82018,marine fuel oil mgo,,Marine Diesel,1806
113063,ESENCE SANS PLOMB,,Gasoline,1534
113064,ESS. SANS PLOMB,,Gasoline,1534
81815,AGO  GASOIL 10 PPM,,Ultra Low Sulfur Diesel,2326
81816,"
AGO",28,Diesel,1394
81817,AGO,157,Diesel,1394
98858,NAPHTHA DILUENT,,Naphtha Diluent,1892
98859,BARCELONAJET A1,,Jet A-1,1646
98860,Splitter Naphtha,,Naphtha,1886
98861,",287.74 MT. Jet A1",,Jet A-1,1646
100552,H5 - RBOB,,RBOB,2092
98862,JET FUEL (JET A-1),,Jet A-1,1646
98863,. jet a1,,Jet A-1,1646
98864,Jet A-1;,,Jet A-1,1646
101126,GASOLINE EBOB,,Gasoline,1534
113065,sans plomb,,Gasoline,1534
101127,gasoline98,,"98 Gasoline",1030
101638,CPP MIX,,Clean petroleum products,1328
98865,LAS PALMAS GCJET A1,,Jet A-1,1646
101128,UNLDDGASOLINE,,Gasoline,1534
116169,Gasoline Unleaded Gasoline 92 RON  MT,,"92 Gasoline",1020
116620,"95 e10 summer rvp max 70",,"95 Gasoline",1024
117004,gasolina motor regular iad81 (gasoline),,CBOB Regular,1298
117083,SUB OCTANE PREM. GAS BLND,,Gasoline,1534
98388,aviation kerosene,,Jet A-1,1646
116263,ULSD 2000,,Ultra Low Sulfur Diesel,2326
116355,eurograde summer gasoline,,Gasoline,1534
116702,etbe ( bonded ),,ETBE,1470
117005,eurosuper 95 – zimska kvaliteta,,"95 Gasoline",1024
117084,Platformate,,Reformate,2098
98695,aviation kerosene (jet fuel) s500,,Jet A-1,1646
117279,ethanol/alcohol,,Ethanol,1474
116622,"95 e10 summer rvp max 68",,"95 Gasoline",1024
117006,eurosuper 95 - ljetna kvaliteta,,"95 Gasoline",1024
98389,aviation kerosene (jet fuel) oc1a,,Jet A-1,1646
117280,denatured ethanol133041bbls,,Ethanol,1474
116357,"98 e0 (rvp 69)",,"98 Gasoline",1030
117007,gasoline ron-96 summer,,"96 Gasoline",1026
117143,gasoline88,,"88 Gasoline",1012
99237,aviation kerosene (jet fuel) s10,,Jet A-1,1646
117281,biolights red ethanol,,Fuel Ethanol,3081
117367,naphtha (heavy),,Heavy Naphtha,1588
116173,unleaded gasoline 95 ron (pcl a),,"95 Gasoline",1024
116266,ulsd 10 ppm undyed,,Ultra Low Sulfur Diesel,2326
116624,"95e10 summer rvp",,"95 Gasoline",1024
117008,unleaded gasoline (ulp),,Gasoline,1534
117087,Ligh Naphtha - Loading,,Light Naphtha,1734
117144,mexicao zmvm 87rd gasoline,,"87 Gasoline",1010
87582,AVIATION KEROSENE TS-1,,Jet A-1,1646
117282,Anhydrous Industrial Ethanol,,Industrial Ethanol,3082
117461,GASOLINAREGULAR,,Gasoline,1534
116174,unleaded gasoline 95 ron (pcl b),,"95 Gasoline",1024
116359,unleaded gasoline ron 89,,"89 Gasoline",1014
116625,gasoline 98e5 summer,,"95 Gasoline",1024
117009,bsvi high speed diesel (hsd),,Diesel,1394
117145,aviator gasoline,,Aviation Gasoline,1138
117010,hsd bs6,,Diesel,1394
117146,aviation gasoline 100 annex 1,,Aviation Gasoline,1138
89729,AVIATION KEROSENE (JET FUEL),,Jet A-1,1646
116176,gasoline 95bob,,"95 Gasoline",1024
117011,"90 ron non-oxy",,"90 Gasoline",1016
117147,gasoline None,,Gasoline,1534
9490,f-76(gasoil),,F-76 Military Diesel,1484
117283,gasoline bob-e5 german summer,,Gasoline E5,3176
116628,reformate (3),,Reformate,2098
117012,"gasoline, ron95, great britain",,"95 Gasoline",1024
117148,regular m3 gasoline (puma),,Gasoline,1534
9751,gasoil 0.15pct,,Gasoil 1500 ppm,3173
117284,SUPER UNLEADED GASOLINE (SU10),,Gasoline,1534
116178,gasoline 95 non oxy,,"95 Gasoline",1024
116363,gasoline (bob),,Gasoline,1534
117013,"unleaded gasoline, ron 95",,"95 Gasoline",1024
117092,EUROBOB-E10 -SUMMER,,Gasoline,1534
117149,regular m3 gasoline (atmi),,Gasoline,1534
9752,gasoil 0.15pct sulphur,,Gasoil 1500 ppm,3173
117650,"MOTOR GASOLINE, RON 96",,"96 Gasoline",1026
117678,GASOLINERA REGULAR,,CBOB Regular,1298
117679,alkylate; export gasoline blendstock,,Alkylate,1060
117725,gasoline blendstock eurobob,,Eurobob,1480
117770,"advanced renewable gasoline, ron92, norway, winter",,"92 Gasoline",1020
116364,medium rvp alkylate,,Alkylate,1060
116630,reformate (2),,Reformate,2098
117014,"e10 advanced renewable gasoline, ron95, norway, wi",,"95 Gasoline",1024
117150,gasoline cb0b7,,CBOB,1294
9940,gas oil s10/gas oil s10,,Ultra Low Sulfur Diesel,2326
116180,unleaded gasoline 95 (grade 2),,"95 Gasoline",1024
117015,"unl.gasoline ron92,denmark,winter",,"92 Gasoline",1020
117151,gasoline< 95,,"95 Gasoline",1024
9951,gas oil s50,,Gasoil 50ppm,1512
116181,unleaded gasoline 95 (5kt parcel),,"95 Gasoline",1024
116366,gasoline (motor spirit) bs vi,,Gasoline,1534
116632,gasoline en 228 german e10 bob,,Gasoline E10,3177
117016,"e10 gasoline, ron 95, faroe island",,"95 Gasoline",1024
116183,gasoline gasoline 95 ron,,"95 Gasoline",1024
116633,gasoline en 228 german e5 bob,,Gasoline E5,3176
117017,"gasoline, ron92",,"92 Gasoline",1020
9955,gas oil s500/ gas oil,,Gasoil 500ppm,1514
117288,CPL 62 Grade ULSD – Summer,,Ultra Low Sulfur Diesel,2326
118831,GASOLINAPREMIUN,,CBOB Premium,1296
116184,gasoline gasoline 95,,"95 Gasoline",1024
116369,pygas (parcel t2),,Pyrolysis Gasoline,2062
116635,gasoline 95e10 summer,,"95 Gasoline",1024
117018,light naphtha (b/l 1),,Light Naphtha,1734
93966,F-76 GASOIL,,F-76 Military Diesel,1484
117289,"66 B5 ULSD",,Diesel B5,2717
117651,motor gasoline grade  ai-92-k5,,"92 Gasoline",1020
117680,"92.5 GASOLINE",,"92 Gasoline",1020
117726,gasoline blendstock isomerate,,Isomerate,2561
117771,"e10 gasoline, advanced, ron95, norway, winter, no",,"95 Gasoline",1024
117815,"93 ron unleaded gasoline)
gasoline (93r mogas",,"93 Gasoline",1022
117858,GASOLINE외 - 33135MT,,Gasoline,1534
117898,GASOLINE 95 CLEAN ON BOARD: DECEMBER 23RD 2021 FREIGHT PAYABLE AS PER,,"95 Gasoline",1024
117934,GASOLINE (RON 92) - CRACKED NAPHTHA,,"92 Gasoline",1020
117970,GASOLINE 95   DECEMB,,"95 Gasoline",1024
118001,"98 RON GASOLINE",,"98 Gasoline",1030
118029,"unleaded gasoline, ron95, norway, summer",,"95 Gasoline",1024
118056,Premium Unleaded Gasoline Winter Grade,,Gasoline,1534
118065,JET-A ,,Jet A,3185
118092,jet a1 meeting defstan,,Jet A-1,1646
118118,JET A1 DEFSTAN 91,,Jet A-1,1646
118146,DEISEL / JET A-1,,Middle Distillates,1846
118169,ATF (JET A1)/HSD 10 PPM,,Middle Distillates,1846
118191,JET A-1 0.019 PCT SULPHUR,,Jet A-1,1646
116186,unleaded gasoline 95 ron 10ppm,,"95 Gasoline",1024
117019,light naphtha (b/l 2),,Light Naphtha,1734
99903,AVIAT. KEROSENE,,Jet A-1,1646
117652,cbob 58kpa gasoline,,CBOB,1294
117681,gasoline german bob,,Gasoline,1534
117727,gasoline gasoline ebob,,Eurobob,1480
117772,"unleaded gasoline, ron95, norway",,"95 Gasoline",1024
117816,gasoline > 98 summer,,"98 Gasoline",1030
117859,gasoline premi,,CBOB Premium,1296
117899,GASOLINE 90 CLEAN ON BOARD: DECEMBER 23RD 2021 FREIGHT PAYABLE AS PER,,"90 Gasoline",1016
117971,GASOLINE 97  : JANUA,,"97 Gasoline",1028
118002,"100R GASOLINE",,Gasoline,1534
118030,advanced renewable gasoline,,Gasoline,1534
118057,motor gasoline regular),,Gasoline,1534
116187,premium unleaded motor gasoline 95,,"95 Gasoline",1024
116371,pygas (parcel t1),,Pyrolysis Gasoline,2062
117020,gasoline (natural),,Gasoline,1534
99902,AVIA. KEROSENE,,Jet A-1,1646
117021,petrosol 95a xileno,,"95 Gasoline",1024
77689,Aviation Gas and Jet Fuel (DUAL PURPOSE KEROSENE),,Jet A-1,1646
117653,EN228 PU10 GASOLINE,,Gasoline E10,3177
117682,RENO GASOLINE,,Gasoline,1534
117728,gasoline blendstock blendstock,,Gasoline Blendstock,1536
117773,"98 ron gasoline",,"98 Gasoline",1030
117817,gasoline > 98  intermediate,,"98 Gasoline",1030
117860,UNLEADED GASOLINEC5 NAR,,Gasoline,1534
117900,GASOLINE (MOGAS90),,"90 Gasoline",1016
116189,gasoline 95 morocco spec,,"95 Gasoline",1024
116281,ulsd; jet,,Middle Distillates,1846
117022,gasoline parcel 13.600 m/t,,Gasoline,1534
77690,Aviation Gas and Jet Fuel (Dual Purpose Kerosene (DPK)),,Jet A-1,1646
117654,"1 GASOLINE",,Gasoline,1534
117683,regulr unleaded gasoline,,CBOB Regular,1298
117729,gasoline unleaded gasoline 91 ron,,"91 Gasoline",1018
117774,gasoline (unleaded 90 ron),,"90 Gasoline",1016
117818,gasoline < 95 summer,,"95 Gasoline",1024
117861,NAFTA ALTO OCTANO RON 93 GASOLINE,,"93 Gasoline",1022
117901,"GASOLINE 90 CLEAN ON BOARD: JANUARY 17, 2022 FREIGHT PAYABLE AS PER CH",,"90 Gasoline",1016
117937,petroleogasoline,,Gasoline,1534
116190,premium unleaded motor gasoline 95 10 ppm -1st,,"95 Gasoline",1024
116640,naphtha (hfrn) p2,,Full Range Naphtha (FRN),3076
117023,gasoline parcel 15.400 m/t,,Gasoline,1534
116375,"gasoline, ron95, great britain, summer",,"95 Gasoline",1024
116641,naphtha (hfrn) p1,,Full Range Naphtha (FRN),3076
117024,gasoline > 95,,"95 Gasoline",1024
117102,Naphtha Plant Condensate,,Naphtha,1886
117655,premium unleaed gasoline,,Gasoline,1534
117684,unleaded premium gasoline,,CBOB Premium,1296
117730,gasoline unleaded gasoline ron 95,,"95 Gasoline",1024
117775,"motor gasoline k5, grade ai-95-k5",,"95 Gasoline",1024
117819,gasoline < 95 intermediate,,"95 Gasoline",1024
117862,"GASOLINE 90 CLEAN ON BOARD: APRIL 15, 2021 FREIGHT PAYABLE AS PER CHAR",,"90 Gasoline",1016
117902,"GASOLINE 97 CLEAN ON BOARD: JANUARY 17, 2022 FREIGHT PAYABLE AS PER CH",,"97 Gasoline",1028
117972,GASOLINE 90  : JANUA,,"90 Gasoline",1016
118003,GASOLINE 90RON (NON-OXY),,"90 Gasoline",1016
118031,gasoline nan,,Gasoline,1534
118058,summer eurograde gasoline,,Gasoline,1534
118066,JETA1 ,,Jet A-1,1646
118093,"2/1500                     JET A-1",,Jet A-1,1646
118119,termiinal jet a-1,,Jet A-1,1646
118147,"GAS 
OIL+JET A1",,Middle Distillates,1846
118170,ATF (JET A1)/HSD,,Middle Distillates,1846
118192,JET A1: 4,,Jet A-1,1646
116192,Gasoline UNLEADED GASOLINE 95 RON  MT,,"95 Gasoline",1024
116284,ulsd diese 15 ppm,,Ultra Low Sulfur Diesel,2326
117025,gasoline en228,,Gasoline,1534
117212,TS-1,,Jet A-1,1646
117656,"8701 gasoline",,Gasoline,1534
117685,us natural gasoline,,Gasoline,1534
117731,gasoline blendstock reformate,,Reformate,2098
117776,gasoline (unleaded 98 ron),,"98 Gasoline",1030
117820,gasoline bob 95,,"95 Gasoline",1024
117863,"GASOLINE 90 CLEAN ON BOARD: MAY 1, 2021 FREIGHT PAYABLE AS PER CHARTER",,"90 Gasoline",1016
89448,lsd diesel,,Low Sulfur Diesel,1760
118067,JET  ,,Jet,1644
117026,unleaded gasoline (gambia parcel),,Gasoline,1534
117213,kerosene (ts-1),,Jet A-1,1646
89449,hsd diesel,,High Sulfur diesel,1600
117657,"8401 gasoline",,Gasoline,1534
116194,GASOLINE 95 - PREMIUM  CLEAN ON BO,,"95 Gasoline",1024
117027,unleaded gasoline (liberia parcel),,Gasoline,1534
117214,kerosene aviacion astm a1,,Jet A-1,1646
117658,PNW CONVENTIONAL REG. GASOLINE,,Gasoline,1534
117686,aviation gasoline 100 ll; aviation gasoline 100 ll,,Aviation Gasoline,1138
117732,gasoline mogas 98 ron,,"98 Gasoline",1030
117777,GASOLINE;,,Gasoline,1534
117821,gasoline m95 eurograde winter,,"95 Gasoline",1024
117864,GASOLINE C5NAR,,Gasoline,1534
117940,"GASOLINE 95 CLEAN ON BOARD: MAY 13, 2022 FREIGHT PAYABLE AS PER CHARTE",,"95 Gasoline",1024
117973,"5DAYS               GASOLINE",,Gasoline,1534
118004,"GASOLINE
AVIAÇÃO",,Aviation Gasoline,1138
118032,"100 ron gasoline",,Gasoline,1534
118059,namibia gasoline,,Gasoline,1534
118068,JET ,,Jet,1644
118094,"00   JET A-1",,Jet A-1,1646
117028,unleaded gasoline (senegal parcel).,,Gasoline,1534
117215,KEROSENE JET A-1 DEFSTAN 91-91,,Jet A-1,1646
117659,GASOLINE -98R,,"98 Gasoline",1030
117687,regular inleaded gasoline,,CBOB Regular,1298
117733,gasoline unleaded gasoline,,Gasoline,1534
117778,- GASOLINE -,,Gasoline,1534
117822,gasoline blendstock (2),,Gasoline Blendstock,1536
117865,"GASOLINE 90 CLEAN ON BOARD: MAY 17, 2021 FREIGHT PAYABLE AS PER CHARTE",,"90 Gasoline",1016
117974,Gasoline (ULP ,,Gasoline,1534
116196,GASOLINE 95   APRIL,,"95 Gasoline",1024
116646,bob-95-e5 german summer,,"95 Gasoline",1024
117029,motor gasoline e10 bob,,Gasoline E10,3177
117216,KEROSENE DPK (DUAL PURPOSE KEROSENE) 1,,Jet A-1,1646
117660,gasoline 91 gasoline,,"91 Gasoline",1018
117688,premium gasoline component,,CBOB Premium,1296
117779,GASOLINE -,,Gasoline,1534
117823,"advanced renewable gasoline, ron95",,"95 Gasoline",1024
117866,"GASOLINE 97 CLEAN ON BOARD: MAY 18, 2021 FREIGHT PAYABLE AS PER CHARTE",,"97 Gasoline",1028
117906,GASOLINE 93 RON UNL,,"93 Gasoline",1022
117942,"GASOLINE 90 CLEAN ON BOARD: MAY 13, 2022 FREIGHT PAYABLE AS PER CHARTE",,"90 Gasoline",1016
116197,"GASOLINE 95  MARCH 24, 2023 FREIGHT PAYABLE AS PER CHART",,"95 Gasoline",1024
117030,motor gasoline e10 bob.,,Gasoline E10,3177
117217,"JET A-1 DEFSTAN 91-91, KEROSENE",,Jet A-1,1646
117661,GASOLINE???,,Gasoline,1534
117689,gasoline 97 5,,"97 Gasoline",1028
117735,gasoline blendstock gasoline blendstock,,Gasoline Blendstock,1536
117824,gasoline > 98 intermediate (sp98),,"98 Gasoline",1030
117867,GASOLINEC5NAR,,Gasoline,1534
117975,Unldd.Gasoline ,,Gasoline,1534
118005,gasoline engine,,Gasoline,1534
118033,gasoline - ukbob,,Gasoline,1534
118060,unleaded gasoline [flex],,Gasoline,1534
118069,"04/                JET A-1",,Jet A-1,1646
118095,"400   JET A-1",,Jet A-1,1646
118120,DPK - JET A1 DEFSTAN 91/091,,Jet A-1,1646
118148,DIESEL JET / ULSD,,Middle Distillates,1846
118171,"GASOIL 500 PPM
Jet A1",,Middle Distillates,1846
118193,Jet A1 (Oil Tanker),,Jet A-1,1646
118212,naphtha heavy virgin naphtha (hvn),,Heavy Virgin Naphtha,1590
116648,rbob unl 7.4 rvp for blendg w/10.0%etoh,,Gasoline E10,3177
117031,bob-95-e5 german winter,,"95 Gasoline",1024
117218, AVIA. KEROSENE,,Jet A-1,1646
117662,V3 GASOLINE,,Gasoline,1534
117690,gasoline 93 5,,"93 Gasoline",1022
117825,gasoline > 98  summer (sp98),,"98 Gasoline",1030
117868,"92 RON UNLEAEDED GASOLINE",,"92 Gasoline",1020
117944,gasoline/regular87,,"87 Gasoline",1010
117976,UNLEADED GASOLINE  92,,"92 Gasoline",1020
118006,"advanced renewable gasoline, ron92, norway, summer",,"92 Gasoline",1020
118034,unleaded gasoline.,,Gasoline,1534
118061,gasoline moroccan specs,,Gasoline,1534
118070,islas balearesjet-a1,,Jet A-1,1646
118096,"0250                     JET A-1",,Jet A-1,1646
118121,"JET A-1, DIESEL D10",,Middle Distillates,1846
118149,jet a1 defstan 91,,Jet A-1,1646
118172,JET/ULSD,,Middle Distillates,1846
118194,JET A-1 ,,Jet A-1,1646
118213,naphtha light naphtha,,Light Naphtha,1734
118229,Naphtha  20031.267 MT,,Naphtha,1886
118239,KEROSENE KEROSINE 2000,,Kerosene,1670
118242,Gasoline EX TK A104,,Gasoline,1534
118258,petrochemical etbe,,ETBE,1470
116199,gasoline 95 summer spec en228 (eu),,"95 Gasoline",1024
116291,jet a-1 containing sbc (sustainable aviation fuel) - saf,,Jet A-1,1646
117032,"gasoline (10,500 mt parcel)",,Gasoline,1534
117110,AUTOMOBILE DIESEL,,Diesel,1394
117219,jet a1 - keroseno,,Jet A-1,1646
117663,GASOLINE  ULP 91,,"91 Gasoline",1018
117691,premium unleaded gasoline; premium unleaded gasoline,,CBOB Premium,1296
117782,GASOLINE-,,Gasoline,1534
117826,unleaded gasoline m2,,Gasoline,1534
117869,"GASOLINE 90 CLEAN ON BOARD: JUNE 18, 2021 FREIGHT PAYABLE AS PER CHART",,"90 Gasoline",1016
117977,"Gasoline 92,Naphtha",,"92 Gasoline",1020
118007,gasoline prob 87,,"87 Gasoline",1010
118035,unleaded gasoline(conakry mix),,Gasoline,1534
118062,gasoline mgo,,Gasoline,1534
118071,ATF JET1,,Jet A-1,1646
118097,ULSD OR JET,,Middle Distillates,1846
118122,tenerife las palmasjet a1,,Jet A-1,1646
118150,"TANKER DUE: 
JET A 1",,Jet A-1,1646
118173,jetta 1,,Jet A-1,1646
118195,JET A-1 42,,Jet A-1,1646
118214,"naphtha,lvn",,Light Virgin Naphtha,1738
118230,Naphtha  54999.76 MT,,Naphtha,1886
118240,kerosene (burning),,Kerosene,1670
118243,gasoline (1),,Gasoline,1534
118259,- MTBE,,MTBE,1872
89450,DIESEL MARITIMO,,Marine Diesel,1806
118273,me tertiary butyl ether mtbe,,MTBE,1872
118281,kerosene (bs2869 class c2),,Kerosene,1670
117033,"gasoline (21,360 mt parcel)",,Gasoline,1534
99893,JET T-1,,Jet A-1,1646
117299,"2000MT JET FUEL",,Jet,1644
117664,GASOLINE   ALKYLATE,,Alkylate,1060
117692,gasoline; gasoline,,Gasoline,1534
117827,DESCARGA DE PREMIUM GASOLINE,,Gasoline,1534
117870,"GASOLINE 97 CLEAN ON BOARD: JUNE 18, 2021 FREIGHT PAYABLE AS PER CHART",,"97 Gasoline",1028
117946,GASOLINE 90 FREIGHT PAYABLE AS PER CHARTER PARTY,,"90 Gasoline",1016
117978,AVIO GASOLINE,,Aviation Gasoline,1138
118008,PREMIUN GASOLINE,,Gasoline,1534
118036,unleaded gasoline (conakry),,Gasoline,1534
118063,D:20911 T GASOLINE,,Gasoline,1534
118072,JET FUEL F44,,Jet JP5,1650
118098,"JET A-1 ,CLEAN",,Jet A-1,1646
118123,avtur/ jet a-1,,Jet A-1,1646
118151,las palmasjet a-1,,Jet A-1,1646
118174,ULSD / JETFUEL,,Middle Distillates,1846
118196,jet a1 - queroseno,,Jet A-1,1646
118215,NAPHTHA LSR (LVN),,Light Virgin Naphtha,1738
118231,Naphtha  50 k bbl,,Naphtha,1886
118241,"KEROSENE,  MARKED",,Kerosene,1670
118244,gasoline oxy,,Gasoline,1534
118260,mtbe (free),,MTBE,1872
118274,"CLEAN ,MTBE",,MTBE,1872
116201,gasoline 95 (bob),,"95 Gasoline",1024
116293,FOSSIL JET A1,,Jet A-1,1646
116651,"98 e5 summer rvp 68",,"98 Gasoline",1030
117034,unleaded gasoline [asis],,Gasoline,1534
101386,AV JET A,,Jet A,3185
117300,aviation kerosene (jet fuel) nan,,Jet,1644
117420,Depentanized Hydrotreated Gasoline (DPHG),,Gasoline,1534
117665,"GASOLINE 97 CLEAN ON BOARD: JULY 11, 2020 FREIGHT PAYABLE AS PER CHART",,"97 Gasoline",1028
117693,MOTOR GASOLINE 96 OCTANE,,"96 Gasoline",1026
117828,"CLEAN ,GASOLINE",,Gasoline,1534
117871,PREMIUMUNLEADED GASOLINE(NAFTA ALTO OCTANO RON 93),,"93 Gasoline",1022
117979,"GASOLINE 90  MARCH 24, 2023 FREIGHT PAYABLE AS PER CHART",,"90 Gasoline",1016
118009,gasoline non oxy 98,,"98 Gasoline",1030
118037,unleaded gasoline(conakry mix).,,Gasoline,1534
118064,MAERSK CORSICA         02/XX/                         GASOLINE,,Gasoline,1534
118073,GJET A1,,Jet A-1,1646
118099, JETE A1,,Jet A-1,1646
118124,JET PETROLEUM,,Jet,1644
118152,jet a1 defstan 91 ,,Jet A-1,1646
118175,diesel + jet a1,,Middle Distillates,1846
118197,JET A-1 (ULSK),,Jet A-1,1646
118216,PAMPILLA HEAVY FULL RANGE NAPHTHA,,Heavy Virgin Naphtha,1590
118232,Naphtha  26000 MT,,Naphtha,1886
118245,gasoline 9b0b68,,Gasoline,1534
118261,"00                     MTBE",,MTBE,1872
118275,rbobunl7.4,,RBOB,2092
118282,KEROSEND,,Kerosene,1670
116202,en228 gasoline 95 ron,,"95 Gasoline",1024
117035,unleaded gasoline [esc],,Gasoline,1534
9262,EN 590,,Ultra Low Sulfur Diesel,2326
117301,AVIATION JET FUEL,,Jet,1644
117666,"GASOLINE 90 CLEAN ON BOARD: JULY 11, 2020 FREIGHT PAYABLE AS PER CHART",,"90 Gasoline",1016
117694,gasoline non oxy gasoline,,Gasoline,1534
117829,gasoline 98 ron - api 57,,"98 Gasoline",1030
117948,GASOLINE 95 FREIGHT PÁYABL AS PER CHARTER PARTY,,"95 Gasoline",1024
117980,HIGH OCTANE GASOLINE BLEND STOCK (RON 97.5) CUSTOMS DECLARATION 27.10.,,"97 Gasoline",1028
118010,gasoline non oxy 95,,"95 Gasoline",1024
118038,unleaded gasoline(mauritania),,Gasoline,1534
118074,avtur jet,,Jet,1644
118100,ulsd+jet,,Middle Distillates,1846
118125,JET+GO,,Middle Distillates,1846
118153,GLYCOL ETHER DM JET FUEL GRADEPOLY,,Jet,1644
118176,"JET FUEL (TURBO A1) CLEAN ON BOARD: MAY 11, 2022 FREIGHT PAYABLE AS PE",,Jet A-1,1646
118198,ULSD-JET FUEL,,Middle Distillates,1846
118217,Naphtha  54951.641 MT,,Naphtha,1886
118233,Naphtha  52269.43 MT,,Naphtha,1886
118246,gasoline 3bob9 9loint,,Gasoline,1534
118262,"07/31/2100                     MTBE",,MTBE,1872
118276,RBOB 93 (H1),,"93 Gasoline",1022
118283,Kerosne,,Kerosene,1670
116295,hsd+jet a-1,,Middle Distillates,1846
89456,DIESEL 12277,,Diesel,1394
116387,diesel (mgo),,Marine Diesel,1806
116653,"98 e5 summer rvp 67",,"98 Gasoline",1030
117036,jet fuel a-1 (cutter),,Jet A-1,1646
117302,JET FUEL (TURBO A1) FREIGHT PAYABLE AS PER CHARTER PARTY,,Jet,1644
117667,"GASOLINE 97 CLEAN ON BOARD: JULY 23, 2020 FREIGHT PAYABLE AS PER CHART",,"97 Gasoline",1028
117695,"gasoline, ron92, norway",,"92 Gasoline",1020
117830,GASOLINE 98RON (NON-OXY),,"98 Gasoline",1030
116204,gasoline 95 (parcel 1),,"95 Gasoline",1024
117037,shale gasoline.,,Gasoline,1534
117668,"GASOLINE 90 CLEAN ON BOARD: JULY 24, 2020 FREIGHT PAYABLE AS PER CHART",,"90 Gasoline",1016
117696,"e10 gasoline, advanced, ron95, norway, winter",,"95 Gasoline",1024
117742,gasoline bob e5,,Gasoline E5,3176
117831,GASOLINE A383,,Gasoline,1534
117981,"GASOLINE 90 - REGULAR  APRIL 5, 2023 FREIGHT PAYABLE AS",,"90 Gasoline",1016
118011,gasoline oil trading 20000,,Gasoline,1534
118039,"gasoline  21,36",,Gasoline,1534
118075,jet ai defstand 91,,Jet A-1,1646
118101,ulsd+ jet,,Middle Distillates,1846
118126,AV JET A LS,,Jet A,3185
118154,REFUELER DE AVIACION PARA RECEPCION Y DESPACHO DE COMBUSTIBLE TIPO JET,,Jet,1644
118177,JET CLEAN ON BOARD: APRIL 19 2022 FREIGHT PAYABLE AS PER CHARTER PARTY,,Jet,1644
118199,JET  OIL,,Jet,1644
118218, Naphtha),,Naphtha,1886
118234, FCC Naphtha,,Catalytic Naphtha,1290
118247,gasoline 3bob7 4loint,,Gasoline,1534
118263,"7/31/2200                     MTBE",,MTBE,1872
118277,RBOB 93 (H4),,"93 Gasoline",1022
118284,"230                     KERO",,Kerosene,1670
116205,gasoline 95 (parcel 2),,"95 Gasoline",1024
116298,JET A-1/KERO,,Jet A-1,1646
116655,"95 e10 summer rvp 68",,"95 Gasoline",1024
117038,"98e5",,"98 Gasoline",1030
117669,C5 NARUNLEADED GASOLINE,,Gasoline,1534
117697,unleaded gasoline (1),,Gasoline,1534
117743,gasoline e5 gasoline,,Gasoline E5,3176
117832,"GASOLINE, REGULAR",,CBOB Regular,1298
117874,"10 PPM NON-OXY GASOLINE",,Gasoline,1534
117950,GASOLINE BOB,,Gasoline,1534
117982,"GASOLINE 95 - PREMIUM  APRIL 5, 2023 FREIGHT PAYABLE AS",,"95 Gasoline",1024
118012,gasoline oil trading 24000,,Gasoline,1534
118040,gasoline s98,,"98 Gasoline",1030
118076,jet defstan 91 091,,Jet A-1,1646
118102,JET A-1 60,,Jet A-1,1646
118127,jet a1; ultra low sulfur diesel,,Middle Distillates,1846
118155, DE JET A1,,Jet A-1,1646
118178,"JET CLEAN ON BOARD: APRIL 13, 2022 FREIGHT PAYABLE AS PER CHARTER PART",,Jet,1644
118200,JET A-1원래 신고된 B,,Jet A-1,1646
118219,Naphtha  52615.596 MT,,Naphtha,1886
118235,NAPHTHA(LOTTE:7828.365MT/YNCC:13641.828MT),,Naphtha,1886
118248,Jose Natural Gasoline,,Gasoline,1534
118264,"07/31/2200                     MTBE",,MTBE,1872
118278,RBOB 87 (F5),,"87 Gasoline",1010
118285,"8/2200                     KERO",,Kerosene,1670
116656,"95 e10 summer rvp 67.6",,"95 Gasoline",1024
117039,"95 e10 (rvp70)",,"95 Gasoline",1024
117117,REFORMATE HIGH OCTANE,,Reformate,2098
117670,"GASOLINE 90 CLEAN ON BOARD: AUGUST 6, 2020 FREIGHT PAYABLE AS PER CHAR",,"90 Gasoline",1016
117698,unleaded gasoline (3),,Gasoline,1534
117744,gasoline(95),,"95 Gasoline",1024
117789,"gasoline  30,9",,Gasoline,1534
117833,GASOLINE GENERATORE QTY 330PCS SP950 QTY 415PCS SP2550 TOTAL QTY UNITS,,Gasoline,1534
117875,HIGH OCTANE GASOLINE BLEND STOCK(RON 97.5),,"97 Gasoline",1028
117983,"CLEAN PETROLEUM PRODUCTS,GASOLINE",,Gasoline,1534
